id,full_name,first_name,last_name,is_active
77330,Bo Lamar,Bo,Lamar,0
1630237,Anthony Lamb,Anthony,Lamb,1
203117,Doron Lamb,Doron,Lamb,0
203087,Jeremy Lamb,Jeremy,Lamb,0
77331,John Lambert,John,Lambert,0
77332,Jeff Lamp,Jeff,Lamp,0
2573,Maciej Lampe,Maciej,Lampe,0
77333,Jim Lampley,Jim,Lampley,0
2253,Sean Lampley,Sean,Lampley,0
1629111,Jock Landale,Jock,Landale,1
201171,Carl Landry,Carl,Landry,0
202068,Marcus Landry,Marcus,Landry,0
77334,Mark Landsberger,Mark,Landsberger,0
77335,Jerome Lane,Jerome,Lane,0
457,Andrew Lang,Andrew,Lang,0
226,Antonio Lang,Antonio,Lang,0
2591,James Lang,James,Lang,0
1892,Trajan Langdon,Trajan,Langdon,0
101247,Keith Langford,Keith,Langford,0
1629641,Romeo Langford,Romeo,Langford,1
2061,Dan Langhi,Dan,Langhi,0
600005,Bob Lanier,Bob,Lanier,0
77338,Stu Lantz,Stu,Lantz,0
1627879,Nicolas Laprovittola,Nicolas,Laprovittola,0
77339,York Larese,York,Larese,0
203499,Shane Larkin,Shane,Larkin,0
77341,John Laskowski,John,Laskowski,0
201186,Stephane Lasme,Stephane,Lasme,0
77342,Dave Lattin,Dave,Lattin,0
968,Priest Lauderdale,Priest,Lauderdale,0
77344,Rich Laurel,Rich,Laurel,0
77345,Walt Lautenbach,Walt,Lautenbach,0
203530,Joffrey Lauvergne,Joffrey,Lauvergne,0
77346,Tony Lavelli,Tony,Lavelli,0
77347,Bob Lavoy,Bob,Lavoy,0
201151,Acie Law,Acie,Law,0
1629724,Vic Law,Vic,Law,0
202371,Gani Lawal,Gani,Lawal,0
77348,Ed Lawrence,Ed,Lawrence,0
1630639,A.J. Lawson,A.J.,Lawson,1
1535,Jason Lawson,Jason,Lawson,0
201951,Ty Lawson,Ty,Lawson,0
1627774,Jake Layman,Jake,Layman,1
77350,Dennis Layton,Dennis,Layton,0
1627747,Caris LeVert,Caris,LeVert,1
1628388,T.J. Leaf,T.J.,Leaf,0
77351,Emanuel Leaks,Emanuel,Leaks,0
77352,Hal Lear,Hal,Lear,0
77353,Allen Leavell,Allen,Leavell,0
77354,Jeff Lebo,Jeff,Lebo,0
287,Eric Leckner,Eric,Leckner,0
1629665,Jalen Lecque,Jalen,Lecque,0
203495,Ricky Ledo,Ricky,Ledo,0
77356,Butch Lee,Butch,Lee,0
77357,Clyde Lee,Clyde,Lee,0
201584,Courtney Lee,Courtney,Lee,0
1627814,Damion Lee,Damion,Lee,1
101135,David Lee,David,Lee,0
77358,Doug Lee,Doug,Lee,0
77359,George Lee,George,Lee,0
77360,Greg Lee,Greg,Lee,0
77361,Keith Lee,Keith,Lee,0
77362,Kurk Lee,Kurk,Lee,0
202723,Malcolm Lee,Malcolm,Lee,0
77363,Rock Lee,Rock,Lee,0
77364,Ron Lee,Ron,Lee,0
77365,Russell Lee,Russell,Lee,0
1630240,Saben Lee,Saben,Lee,0
77366,Ed Leede,Ed,Leede,0
77367,Hank Lefkowitz,Hank,Lefkowitz,0
100,Tim Legler,Tim,Legler,0
77369,George Lehmann,George,Lehmann,0
1627215,Walt Lemon Jr.,Walt,Lemon Jr.,0
203458,Alex Len,Alex,Len,1
702,Voshon Lenard,Voshon,Lenard,0
77371,Bob Leonard,Bob,Leonard,0
77370,Gary Leonard,Gary,Leonard,0
202695,Kawhi Leonard,Kawhi,Leonard,1
203086,Meyers Leonard,Meyers,Leonard,0
77372,Jim Les,Jim,Les,0
202727,Travis Leslie,Travis,Leslie,0
77373,Ronnie Lester,Ronnie,Lester,0
77374,Clifford Lett,Clifford,Lett,0
202720,Jon Leuer,Jon,Leuer,0
77375,Andrew Levane,Andrew,Levane,0
77376,Lafayette Lever,Lafayette,Lever,0
77377,Cliff Levingston,Cliff,Levingston,0
77385,Bobby Lewis,Bobby,Lewis,0
736,Cedric Lewis,Cedric,Lewis,0
77379,Fred Lewis,Fred,Lewis,0
77380,Freddie Lewis,Freddie,Lewis,0
77381,Grady Lewis,Grady,Lewis,0
1631171,Justin Lewis,Justin,Lewis,1
729,Martin Lewis,Martin,Lewis,0
1900,Quincy Lewis,Quincy,Lewis,0
77383,Ralph Lewis,Ralph,Lewis,0
1740,Rashard Lewis,Rashard,Lewis,0
77384,Reggie Lewis,Reggie,Lewis,0
1630575,Scottie Lewis,Scottie,Lewis,0
1630184,Kira Lewis Jr.,Kira,Lewis Jr.,1
77386,Marcus Liberty,Marcus,Liberty,0
77387,Todd Lichti,Todd,Lichti,0
202732,DeAndre Liggins,DeAndre,Liggins,0
77388,Bill Ligon,Bill,Ligon,0
203081,Damian Lillard,Damian,Lillard,1
202391,Jeremy Lin,Jeremy,Lin,0
77389,Steve Lingenfelter,Steve,Lingenfelter,0
175,Alton Lister,Alton,Lister,0
1629642,Nassir Little,Nassir,Little,1
1630587,Isaiah Livers,Isaiah,Livers,1
988,Randy Livingston,Randy,Livingston,0
2733,Shaun Livingston,Shaun,Livingston,0
77392,Ron Livingstone,Ron,Livingstone,0
1024,Horacio Llamas,Horacio,Llamas,0
77394,Earl Lloyd,Earl,Lloyd,0
77395,Lewis Lloyd,Lewis,Lloyd,0
77396,Scott Lloyd,Scott,Lloyd,0
77397,Bob Lochmueller,Bob,Lochmueller,0
77398,Robert Lock,Robert,Lock,0
77399,Darrell Lockhart,Darrell,Lockhart,0
1100,Ian Lockhart,Ian,Lockhart,0
77401,Kevin Loder,Kevin,Loder,0
77402,Don Lofgran,Don,Lofgran,0
1629155,Zach Lofton,Zach,Lofton,0
1631254,Kenneth Lofton Jr.,Kenneth,Lofton Jr.,1
77403,Johnny Logan,Johnny,Logan,0
38,Brad Lohaus,Brad,Lohaus,0
1609,Art Long,Art,Long,0
3,Grant Long,Grant,Long,0
1381,John Long,John,Long,0
77406,Paul Long,Paul,Long,0
1627848,Shawn Long,Shawn,Long,0
26,Luc Longley,Luc,Longley,0
1626172,Kevon Looney,Kevon,Looney,1
201572,Brook Lopez,Brook,Lopez,1
1732,Felipe Lopez,Felipe,Lopez,0
2221,Raul Lopez,Raul,Lopez,0
201577,Robin Lopez,Robin,Lopez,1
943,Ryan Lorthridge,Ryan,Lorthridge,0
77409,Jim Loscutoff,Jim,Loscutoff,0
77410,Plummer Lott,Plummer,Lott,0
77411,Kevin Loughery,Kevin,Loughery,0
1629712,Didi Louzada,Didi,Louzada,0
77412,Bob Love,Bob,Love,0
201567,Kevin Love,Kevin,Love,1
77413,Stan Love,Stan,Love,0
77414,Clyde Lovellette,Clyde,Lovellette,0
77415,Sidney Lowe,Sidney,Lowe,0
77416,Chuck Lowery,Chuck,Lowery,0
200768,Kyle Lowry,Kyle,Lowry,1
1628070,Jordan Loyd,Jordan,Loyd,0
77417,Al Lucas,Al,Lucas,0
77418,Jerry Lucas,Jerry,Lucas,0
77419,John Lucas,John,Lucas,0
203564,Kalin Lucas,Kalin,Lucas,0
77420,Maurice Lucas,Maurice,Lucas,0
101249,John Lucas III,John,Lucas III,0
77421,Ted Luckenbill,Ted,Luckenbill,0
1731,Tyronn Lue,Tyronn,Lue,0
77422,Jim Luisi,Jim,Luisi,0
77423,Al Lujack,Al,Lujack,0
77424,Phil Lumpkin,Phil,Lumpkin,0
77425,Ray Lumpp,Ray,Lumpp,0
1630994,Gabriel Lundberg,Gabriel,Lundberg,0
1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,1
1628399,Tyler Lydon,Tyler,Lydon,0
1626168,Trey Lyles,Trey,Lyles,1
248,George Lynch,George,Lynch,0
77426,Kevin Lynch,Kevin,Lynch,0
77427,Mike Lynn,Mike,Lynn,0
1627815,Sheldon Mac,Sheldon,Mac,0
1928,Todd MacCulloch,Todd,MacCulloch,0
77430,Ronnie MacGilvray,Ronnie,MacGilvray,0
931,Don MacLean,Don,MacLean,0
77428,Mike Macaluso,Mike,Macaluso,0
77429,Ed Macauley,Ed,Macauley,0
203159,Scott Machado,Scott,Machado,0
101178,Arvydas Macijauskas,Arvydas,Macijauskas,0
77432,Ollie Mack,Ollie,Mack,0
694,Sam Mack,Sam,Mack,0
202714,Shelvin Mack,Shelvin,Mack,0
1635,Malcolm Mackey,Malcolm,Mackey,0
77435,Rudy Macklin,Rudy,Macklin,0
202731,Vernon Macklin,Vernon,Macklin,0
77436,Johnny Macknowski,Johnny,Macknowski,0
1629133,Daryl Macon,Daryl,Macon,0
1855,Mark Macon,Mark,Macon,0
1629122,J.P. Macura,J.P.,Macura,0
77438,Kyle Macy,Kyle,Macy,0
77439,Jack Maddox,Jack,Maddox,0
2432,Tito Maddox,Tito,Maddox,0
1666,Gerald Madkins,Gerald,Madkins,0
2058,Mark Madsen,Mark,Madsen,0
77441,Norm Mager,Norm,Mager,0
203705,Josh Magette,Josh,Magette,0
1894,Corey Maggette,Corey,Maggette,0
77442,Dave Magley,Dave,Magley,0
2048,Jamaal Magloire,Jamaal,Magloire,0
1630266,Will Magnay,Will,Magnay,0
101133,Ian Mahinmi,Ian,Mahinmi,0
77443,John Mahnken,John,Mahnken,0
77444,Francis Mahoney,Francis,Mahoney,0
328,Rick Mahorn,Rick,Mahorn,0
105,Dan Majerle,Dan,Majerle,0
200970,Renaldo Major,Renaldo,Major,0
1630588,Makur Maker,Makur,Maker,1
1627748,Thon Maker,Thon,Maker,0
77447,Lionel Malamed,Lionel,Malamed,0
1630177,Theo Maledon,Theo,Maledon,0
117,Jeff Malone,Jeff,Malone,0
252,Karl Malone,Karl,Malone,0
77449,Moses Malone,Moses,Malone,0
1074,Matt Maloney,Matt,Maloney,0
77450,Steve Malovic,Steve,Malovic,0
1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,1
77451,Ted Manakas,Ted,Manakas,0
77452,John Mandic,John,Mandic,0
1630211,Karim Mane,Karim,Mane,0
77453,Frank Mangiapane,Frank,Mangiapane,0
986,Marcus Mann,Marcus,Mann,0
1629611,Terance Mann,Terance,Mann,1
1630544,Tre Mann,Tre,Mann,1
330,Danny Manning,Danny,Manning,0
77454,Ed Manning,Ed,Manning,0
316,Richard Manning,Richard,Manning,0
1630185,Nico Mannion,Nico,Mannion,0
77456,Pace Mannion,Pace,Mannion,0
77457,Nick Mantis,Nick,Mantis,0
77459,Pete Maravich,Pete,Maravich,0
77458,Peter Maravich,Peter,Maravich,0
203906,Devyn Marble,Devyn,Marble,0
77460,Roy Marble,Roy,Marble,0
950,Stephon Marbury,Stephon,Marbury,0
36,Sarunas Marciulionis,Sarunas,Marciulionis,0
77462,Saul Mariaschin,Saul,Mariaschin,0
77463,Jack Marin,Jack,Marin,0
1890,Shawn Marion,Shawn,Marion,0
1626246,Boban Marjanovic,Boban,Marjanovic,1
1628374,Lauri Markkanen,Lauri,Markkanen,1
200806,Damir Markota,Damir,Markota,0
1752,Sean Marks,Sean,Marks,0
77464,Harvey Marlatt,Harvey,Marlatt,0
77465,Eric Marsh,Eric,Marsh,0
77466,Jim Marsh,Jim,Marsh,0
681,Donny Marshall,Donny,Marshall,0
923,Donyell Marshall,Donyell,Marshall,0
203088,Kendall Marshall,Kendall,Marshall,0
1630230,Naji Marshall,Naji,Marshall,1
101185,Rawle Marshall,Rawle,Marshall,0
77467,Tom Marshall,Tom,Marshall,0
77468,Vester Marshall,Vester,Marshall,0
77481,Bill Martin,Bill,Martin,0
77478,Bob Martin,Bob,Martin,0
77469,Brian Martin,Brian,Martin,0
1628997,Caleb Martin,Caleb,Martin,1
201858,Cartier Martin,Cartier,Martin,0
1628998,Cody Martin,Cody,Martin,1
733,Cuonzo Martin,Cuonzo,Martin,0
239,Darrick Martin,Darrick,Martin,0
77473,Don Martin,Don,Martin,0
77471,Donald Martin,Donald,Martin,0
77472,Fernando Martin,Fernando,Martin,0
1626185,Jarell Martin,Jarell,Martin,0
77474,Jeff Martin,Jeff,Martin,0
1629725,Jeremiah Martin,Jeremiah,Martin,0
1629103,Kelan Martin,Kelan,Martin,1
2030,Kenyon Martin,Kenyon,Martin,0
2755,Kevin Martin,Kevin,Martin,0
77475,Larue Martin,Larue,Martin,0
77476,Mo Martin,Mo,Martin,0
77477,Phil Martin,Phil,Martin,0
77479,Ronald Martin,Ronald,Martin,0
77480,Slater Martin,Slater,Martin,0
1631213,Tyrese Martin,Tyrese,Martin,1
1630231,Kenyon Martin Jr.,Kenyon,Martin Jr.,1
469,Jamal Mashburn,Jamal,Mashburn,0
77482,Al Masino,Al,Masino,0
193,Anthony Mason,Anthony,Mason,0
2046,Desmond Mason,Desmond,Mason,0
1628412,Frank Mason III,Frank,Mason III,0
2427,Roger Mason Jr.,Roger,Mason Jr.,0
763,Tony Massenburg,Tony,Massenburg,0
77483,Eddie Mast,Eddie,Mast,0
1628999,Yante Maten,Yante,Maten,0
1629726,Garrison Mathews,Garrison,Mathews,1
1628493,Mangok Mathiang,Mangok,Mathiang,0
1629751,Dakota Mathias,Dakota,Mathias,0
1631097,Bennedict Mathurin,Bennedict,Mathurin,1
77484,Wes Matthews,Wes,Matthews,0
202083,Wesley Matthews,Wesley,Matthews,1
77485,Ariel Maughan,Ariel,Maughan,0
77486,Marlon Maxey,Marlon,Maxey,0
1630178,Tyrese Maxey,Tyrese,Maxey,1
101131,Jason Maxiell,Jason,Maxiell,0
77487,Cedric Maxwell,Cedric,Maxwell,0
137,Vernon Maxwell,Vernon,Maxwell,0
77489,Don May,Don,May,0
77490,Scott May,Scott,May,0
101118,Sean May,Sean,May,0
195,Lee Mayberry,Lee,Mayberry,0
77492,Clyde Mayes,Clyde,Mayes,0
77493,Tharon Mayes,Tharon,Mayes,0
77495,Bill Mayfield,Bill,Mayfield,0
77494,Ken Mayfield,Ken,Mayfield,0
201953,Eric Maynor,Eric,Maynor,0
201564,O.J. Mayo,O.J.,Mayo,0
1630219,Skylar Mays,Skylar,Mays,1
77496,Travis Mays,Travis,Mays,0
77497,Matt Mazza,Matt,Mazza,0
201601,Luc Mbah a Moute,Luc,Mbah a Moute,0
2788,DJ Mbenga,DJ,Mbenga,0
77498,Bob McAdoo,Bob,McAdoo,0
203949,James Michael McAdoo,James Michael,McAdoo,0
77499,Ken McBride,Ken,McBride,0
1630540,Miles McBride,Miles,McBride,1
1628769,Tahjere McCall,Tahjere,McCall,0
203492,Ray McCallum,Ray,McCallum,0
737,Bob McCann,Bob,McCann,0
77500,Brendan McCann,Brendan,McCann,0
77502,Mel McCants,Mel,McCants,0
101119,Rashad McCants,Rashad,McCants,0
77503,Mike McCarron,Mike,McCarron,0
77504,Andre McCarter,Andre,McCarter,0
77505,Willie McCarter,Willie,McCarter,0
77506,Johnny McCarthy,Johnny,McCarthy,0
77507,Howie McCarty,Howie,McCarty,0
1820,Kelly McCarty,Kelly,McCarty,0
962,Walter McCarty,Walter,McCarty,0
1043,Amal McCaskill,Amal,McCaskill,0
1627775,Patrick McCaw,Patrick,McCaw,0
77509,Dwayne McClain,Dwayne,McClain,0
77510,Ted 'Hound Dog' McClain,Ted 'Hound Dog',McClain,0
2082,Dan McClintock,Dan,McClintock,0
77512,Jack McCloskey,Jack,McCloskey,0
45,George McCloud,George,McCloud,0
1630644,Mac McClung,Mac,McClung,0
203468,CJ McCollum,CJ,McCollum,1
77513,John McConathy,John,McConathy,0
77514,Paul McConnell,Paul,McConnell,0
204456,T.J. McConnell,T.J.,McConnell,1
77515,Keith McCord,Keith,McCord,0
77516,Tim McCormick,Tim,McCormick,0
1741,Jelani McCoy,Jelani,McCoy,0
77517,Paul McCracken,Paul,McCracken,0
200840,Chris McCray,Chris,McCray,0
1622,Rodney McCray,Rodney,McCray,0
77518,Scooter McCray,Scooter,McCray,0
1628571,Erik McCree,Erik,McCree,0
1626191,Chris McCullough,Chris,McCullough,0
77520,John McCullough,John,McCullough,0
723,Clint McDaniel,Clint,McDaniel,0
1365,Xavier McDaniel,Xavier,McDaniel,0
1630183,Jaden McDaniels,Jaden,McDaniels,1
1629667,Jalen McDaniels,Jalen,McDaniels,1
77523,Jim McDaniels,Jim,McDaniels,0
203909,KJ McDaniels,KJ,McDaniels,0
203926,Doug McDermott,Doug,McDermott,1
1630253,Sean McDermott,Sean,McDermott,1
77524,Ben McDonald,Ben,McDonald,0
77525,Glenn McDonald,Glenn,McDonald,0
1075,Michael McDonald,Michael,McDonald,0
77527,Hank McDowell,Hank,McDowell,0
686,Antonio McDyess,Antonio,McDyess,0
77528,Jim McElroy,Jim,McElroy,0
200829,Ivan McFarlin,Ivan,McFarlin,0
77529,Mel McGaha,Mel,McGaha,0
203956,Mitch McGary,Mitch,McGary,0
201580,JaVale McGee,JaVale,McGee,1
77530,Mike McGee,Mike,McGee,0
77531,Bill McGill,Bill,McGill,0
77532,George McGinnis,George,McGinnis,0
77533,Jon McGlocklin,Jon,McGlocklin,0
1631121,Bryce McGowens,Bryce,McGowens,1
1503,Tracy McGrady,Tracy,McGrady,0
77534,Gil McGregor,Gil,McGregor,0
1630787,Cameron McGriff,Cameron,McGriff,0
203585,Rodney McGruder,Rodney,McGruder,1
77536,Al McGuire,Al,McGuire,0
77535,Allie McGuire,Allie,McGuire,0
77537,Dick McGuire,Dick,McGuire,0
201187,Dominic McGuire,Dominic,McGuire,0
1450,Kevin McHale,Kevin,McHale,0
29,Jim McIlvaine,Jim,McIlvaine,0
976,Jeff McInnis,Jeff,McInnis,0
77540,Kenny McIntosh,Kenny,McIntosh,0
77541,Kevin McKenna,Kevin,McKenna,0
77542,Forrest McKenzie,Forrest,McKenzie,0
77543,Stan McKenzie,Stan,McKenzie,0
365,Derrick McKey,Derrick,McKey,0
243,Aaron McKie,Aaron,McKie,0
77547,Billy McKinney,Billy,McKinney,0
77545,Carlton McKinney,Carlton,McKinney,0
77546,Horace McKinney,Horace,McKinney,0
203590,Trey McKinney-Jones,Trey,McKinney-Jones,0
1628035,Alfonzo McKinnie,Alfonzo,McKinnie,0
1630605,JaQuori McLaughlin,JaQuori,McLaughlin,0
1629162,Jordan McLaughlin,Jordan,McLaughlin,1
203463,Ben McLemore,Ben,McLemore,0
77548,Mccoy McLemore,Mccoy,McLemore,0
77549,George McLeod,George,McLeod,0
2693,Keith McLeod,Keith,McLeod,0
1728,Roshown McLeod,Roshown,McLeod,0
77551,Jack McMahon,Jack,McMahon,0
203,Nate McMillan,Nate,McMillan,0
77553,Tom McMillen,Tom,McMillen,0
77554,Jim McMillian,Jim,McMillian,0
77555,Shellie McMillon,Shellie,McMillon,0
77556,Mal McMullan,Mal,McMullan,0
77557,Chet McNabb,Chet,McNabb,0
77558,Mark McNamara,Mark,McNamara,0
77559,Joe McNamee,Joe,McNamee,0
202077,Jerel McNeal,Jerel,McNeal,0
77560,Chris McNealy,Chris,McNealy,0
77562,Bob McNeill,Bob,McNeill,0
77561,Larry McNeill,Larry,McNeill,0
77563,Carl McNulty,Carl,McNulty,0
2101,Paul McPherson,Paul,McPherson,0
77565,Cozell McQueen,Cozell,McQueen,0
203895,Jordan McRae,Jordan,McRae,0
77566,Thales McReynolds,Thales,McReynolds,0
201177,Josh McRoberts,Josh,McRoberts,0
77567,Eric McWilliams,Eric,McWilliams,0
77568,George Mearns,George,Mearns,0
2098,Slava Medvedenko,Slava,Medvedenko,0
1577,Darnell Mee,Darnell,Mee,0
201975,Jodie Meeks,Jodie,Meeks,0
77570,Cliff Meely,Cliff,Meely,0
77571,Scott Meents,Scott,Meents,0
77572,Dick Mehen,Dick,Mehen,0
77573,Don Meineke,Don,Meineke,0
77574,Carl Meinhold,Carl,Meinhold,0
1626257,Salah Mejri,Salah,Mejri,0
203539,Gal Mekel,Gal,Mekel,0
77576,Bill Melchionni,Bill,Melchionni,0
77575,Gary Melchionni,Gary,Melchionni,0
1629740,Nicolo Melli,Nicolo,Melli,0
203097,Fab Melo,Fab,Melo,0
1629001,De'Anthony Melton,De'Anthony,Melton,1
77577,Ed Melvin,Ed,Melvin,0
77578,Dean Meminger,Dean,Meminger,0
77579,Chuck Mencel,Chuck,Mencel,0
77580,John Mengelt,John,Mengelt,0
77581,Ken Menke,Ken,Menke,0
200822,Pops Mensah-Bonsu,Pops,Mensah-Bonsu,0
1500,Ron Mercer,Ron,Mercer,0
77582,Joe Meriweather,Joe,Meriweather,0
77583,Porter Meriwether,Porter,Meriwether,0
1630241,Sam Merrill,Sam,Merrill,1
77584,Tom Meschery,Tom,Meschery,0
1629002,Chimezie Metu,Chimezie,Metu,1
684,Loren Meyer,Loren,Meyer,0
77586,Dave Meyers,Dave,Meyers,0
77587,Stan Miasek,Stan,Miasek,0
77588,Larry Micheaux,Larry,Micheaux,0
1626175,Jordan Mickey,Jordan,Mickey,0
203114,Khris Middleton,Khris,Middleton,1
77589,Zigmund Mihalik,Zigmund,Mihalik,0
2036,Chris Mihm,Chris,Mihm,0
1628450,Eric Mika,Eric,Mika,0
77590,Ed Mikan,Ed,Mikan,0
600012,George Mikan,George,Mikan,0
77591,Larry Mikan,Larry,Mikan,0
77593,Vern Mikkelsen,Vern,Mikkelsen,0
77594,Al Miksis,Al,Miksis,0
101223,Aaron Miles,Aaron,Miles,0
101139,CJ Miles,CJ,Miles,0
2032,Darius Miles,Darius,Miles,0
77596,Eddie Miles,Eddie,Miles,0
1527,Marko Milic,Marko,Milic,0
2545,Darko Milicic,Darko,Milicic,0
77598,Nat Militzok,Nat,Militzok,0
1889,Andre Miller,Andre,Miller,0
292,Anthony Miller,Anthony,Miller,0
77605,Bill Miller,Bill,Miller,0
77603,Bob Miller,Bob,Miller,0
1802,Brad Miller,Brad,Miller,0
203121,Darius Miller,Darius,Miller,0
77602,Dick Miller,Dick,Miller,0
77599,Eddie Miller,Eddie,Miller,0
77600,Harry Miller,Harry,Miller,0
1630627,Isaiah Miller,Isaiah,Miller,1
77601,Jay Miller,Jay,Miller,0
1626259,Malcolm Miller,Malcolm,Miller,0
2034,Mike Miller,Mike,Miller,0
932,Oliver Miller,Oliver,Miller,0
203113,Quincy Miller,Quincy,Miller,0
397,Reggie Miller,Reggie,Miller,0
77604,Walt Miller,Walt,Miller,0
168,Chris Mills,Chris,Mills,0
77606,John Mills,John,Mills,0
201988,Patty Mills,Patty,Mills,1
371,Terry Mills,Terry,Mills,0
202407,Elijah Millsap,Elijah,Millsap,0
200794,Paul Millsap,Paul,Millsap,0
1629003,Shake Milton,Shake,Milton,1
114,Harold Miner,Harold,Miner,0
77609,Dirk Minniefield,Dirk,Minniefield,0
77610,Dave Minor,Dave,Minor,0
65,Greg Minor,Greg,Minor,0
77612,Mark Minor,Mark,Minor,0
1631169,Josh Minott,Josh,Minott,1
202703,Nikola Mirotic,Nikola,Mirotic,0
77613,Wat Misaka,Wat,Misaka,0
1954,Jason Miskiri,Jason,Miskiri,0
1630558,Davion Mitchell,Davion,Mitchell,1
1628378,Donovan Mitchell,Donovan,Mitchell,1
77615,Mike Mitchell,Mike,Mitchell,0
77616,Murray Mitchell,Murray,Mitchell,0
417,Sam Mitchell,Sam,Mitchell,0
77614,Todd Mitchell,Todd,Mitchell,0
203183,Tony Mitchell,Tony,Mitchell,0
203502,Tony Mitchell,Tony,Mitchell,0
1630342,Trhae Mitchell,Trhae,Mitchell,1
1628513,Naz Mitrou-Long,Naz,Mitrou-Long,0
77618,Steve Mix,Steve,Mix,0
77619,Bill Mlkvy,Bill,Mlkvy,0
1749,Cuttino Mobley,Cuttino,Mobley,0
211,Eric Mobley,Eric,Mobley,0
1630596,Evan Mobley,Evan,Mobley,1
1630600,Isaiah Mobley,Isaiah,Mobley,1
77621,Larry Moffett,Larry,Moffett,0
77622,Leo Mogus,Leo,Mogus,0
1737,Nazr Mohammed,Nazr,Mohammed,0
2040,Jerome Moiso,Jerome,Moiso,0
77623,Paul Mokeski,Paul,Mokeski,0
1629690,Adam Mokoka,Adam,Mokoka,0
77624,Jack Molinas,Jack,Molinas,0
77625,Wayne Molis,Wayne,Molis,0
77626,Sidney Moncrief,Sidney,Moncrief,0
1631320,Chima Moneke,Chima,Moneke,1
77627,Eric Money,Eric,Money,0
2752,Sergei Monia,Sergei,Monia,0
1628370,Malik Monk,Malik,Monk,1
600006,Earl Monroe,Earl,Monroe,0
202328,Greg Monroe,Greg,Monroe,0
77628,Rodney Monroe,Rodney,Monroe,0
1626242,Luis Montero,Luis,Montero,0
77630,Howie Montgomery,Howie,Montgomery,0
376,Eric Montross,Eric,Montross,0
1630541,Moses Moody,Moses,Moody,1
200081,Jamario Moon,Jamario,Moon,0
1629875,Xavier Moon,Xavier,Moon,1
77631,Jim Mooney,Jim,Mooney,0
1629760,Matt Mooney,Matt,Mooney,0
77632,Andre Moore,Andre,Moore,0
1628500,Ben Moore,Ben,Moore,0
202734,E'Twaun Moore,E'Twaun,Moore,0
77634,Jackie Moore,Jackie,Moore,0
77633,Johnny Moore,Johnny,Moore,0
77635,Lowes Moore,Lowes,Moore,0
1630,Mikki Moore,Mikki,Moore,0
77636,Otto Moore,Otto,Moore,0
77637,Ron Moore,Ron,Moore,0
929,Tracy Moore,Tracy,Moore,0
1631111,Wendell Moore Jr.,Wendell,Moore Jr.,1
1629630,Ja Morant,Ja,Morant,1
203961,Eric Moreland,Eric,Moreland,0
77639,Jackie Moreland,Jackie,Moreland,0
77640,Guy Morgan,Guy,Morgan,0
1629752,Juwan Morgan,Juwan,Morgan,0
77641,Rex Morgan,Rex,Morgan,0
77642,Elmo Morgenthaler,Elmo,Morgenthaler,0
77644,Darren Morningstar,Darren,Morningstar,0
356,Chris Morris,Chris,Morris,0
202721,Darius Morris,Darius,Morris,0
77647,Isaiah Morris,Isaiah,Morris,0
1628537,Jaylen Morris,Jaylen,Morris,0
202693,Markieff Morris,Markieff,Morris,1
77646,Max Morris,Max,Morris,0
1628420,Monte Morris,Monte,Morris,1
201043,Randolph Morris,Randolph,Morris,0
2242,Terence Morris,Terence,Morris,0
202694,Marcus Morris Sr.,Marcus,Morris Sr.,1
200747,Adam Morrison,Adam,Morrison,0
77648,Dwight Morrison,Dwight,Morrison,0
77649,Mike Morrison,Mike,Morrison,0
201627,Anthony Morrow,Anthony,Morrow,0
132,Dwayne Morton,Dwayne,Morton,0
1972,John Morton,John,Morton,0
77652,Richard Morton,Richard,Morton,0
77653,Glenn Mosley,Glenn,Mosley,0
77654,Perry Moss,Perry,Moss,0
734,Lawrence Moten,Lawrence,Moten,0
202700,Donatas Motiejunas,Donatas,Motiejunas,0
1628405,Johnathan Motley,Johnathan,Motley,0
2069,Hanno Mottola,Hanno,Mottola,0
203102,Arnett Moultrie,Arnett,Moultrie,0
297,Alonzo Mourning,Alonzo,Mourning,0
202389,Timofey Mozgov,Timofey,Mozgov,0
77657,Chuck Mrazovich,Chuck,Mrazovich,0
1626144,Emmanuel Mudiay,Emmanuel,Mudiay,0
77658,Erwin Mueller,Erwin,Mueller,0
203498,Shabazz Muhammad,Shabazz,Muhammad,0
1628539,Mychal Mulder,Mychal,Mulder,1
77659,Joe Mullaney,Joe,Mullaney,0
77660,Bob Mullens,Bob,Mullens,0
201957,Byron Mullens,Byron,Mullens,0
904,Chris Mullin,Chris,Mullin,0
77662,Jeff Mullins,Jeff,Mullins,0
942,Todd Mundt,Todd,Mundt,0
204098,Xavier Munford,Xavier,Munford,0
77664,Chris Munk,Chris,Munk,0
77665,George Munroe,George,Munroe,0
785,Eric Murdock,Eric,Murdock,0
49,Gheorghe Muresan,Gheorghe,Muresan,0
1630278,Ade Murkey,Ade,Murkey,0
77668,Allen Murphy,Allen,Murphy,0
77669,Calvin Murphy,Calvin,Murphy,0
77672,Dick Murphy,Dick,Murphy,0
203513,Erik Murphy,Erik,Murphy,0
77670,Jay Murphy,Jay,Murphy,0
77671,John Murphy,John,Murphy,0
203122,Kevin Murphy,Kevin,Murphy,0
77673,Ronnie Murphy,Ronnie,Murphy,0
